run_id,phase,history_index,ema_tau,epoch,epoch_seconds,examples_per_second,grad_norm,lr,peak_gpu_memory_mib,step,train_clip_covariance_loss,train_clip_variance_loss,train_cosine,train_covariance_loss,train_examples,train_loss,train_variance_loss,val_context_shuffle_batches,val_context_shuffle_loss_gap,val_context_shuffle_pairing,val_context_shuffle_pairs,val_context_shuffle_status,val_context_shuffle_subjects,val_context_shuffle_unique_sources,val_cosine,val_effective_rank,val_effective_rank_ratio,val_feature_std,val_health_issues,val_loss,val_max_feature_norm,val_mean_feature_norm,val_min_feature_norm,val_near_zero_variance_fraction,val_representation_source,val_representations_healthy,val_subject_balanced_context_shuffle_loss_gap,val_subject_balanced_cosine,val_subject_balanced_loss
phase0-job-91108,phase0,11,0.9911977430110285,12,33.25930991116911,75.0466563096607,0.5284922696076907,9.87239541423959e-05,2265.51025390625,468,,,0.7076105192685739,0.5009394981540166,2496,0.5572021120251753,0.0011241157690864594,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,12,0.9912977686586304,13,32.75773381348699,76.19574706270885,0.47545465674155796,9.83278017754206e-05,2262.19677734375,507,,,0.7096467961867651,0.4421821519350394,2496,0.5510778268560385,0.0009006101916337428,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,13,0.9913977943062323,14,32.280602659098804,77.32197649341167,0.5384247715656574,9.78792089781779e-05,2290.60400390625,546,,,0.7108508105843495,0.38946128770326954,2496,0.5461046172258182,0.0007646789522718441,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,14,0.9914978199538343,15,58.20435880124569,42.88338625159084,0.5046271582444509,9.737866760683574e-05,2210.65869140625,585,,,0.7130738852115778,0.34204133972525597,2496,0.5400427837784474,0.0005858345802362936,117,5.630121972316351e-05,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.737281872675969,8.656643867492676,0.022543343404928844,0.02895231544971466,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.52168341477712,2.588989019393921,2.4577343463897705,2.358391761779785,0.0,context_encoder_final_norm_full_view_mean_pool,false,5.625186798473201e-05,0.7372715863399207,0.5216898270727448
phase0-job-91108,phase0,15,0.9915978456014363,16,30.087869500741363,82.9570202682014,0.5359996626010308,9.682672647618183e-05,2105.51220703125,624,,,0.7153045668815955,0.31011946494571674,2496,0.5342072636271135,0.0005130841541708483,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,16,0.9916978712490382,17,29.49200827628374,84.6330970959065,0.5357627685253437,9.622399075787997e-05,2205.16162109375,663,,,0.7180558569156207,0.28417711762281567,2496,0.5278813575322812,0.000460932346845183,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,17,0.9917978968966401,18,28.72156576719135,86.90334016717087,0.47770429574526274,9.557112131693398e-05,2211.97509765625,702,,,0.7211941868448869,0.26639847070551836,2496,0.52118198095988,0.00040469606840186036,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,18,0.9918979225442421,19,28.348243622109294,88.04778289873754,0.5423268133249038,9.486883398708744e-05,2213.41845703125,741,,,0.72434934343283,0.23319110622963843,2496,0.5145209613136756,0.00030417153488880827,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,19,0.9919979481918441,20,54.95159382838756,45.421794457772144,0.5915217200915018,9.411789878595315e-05,2282.68701171875,780,,,0.7273719096795107,0.21785967892561203,2496,0.5080589368366278,0.0002597052647359259,117,6.88770037685704e-05,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.752661912359743,9.520612716674805,0.024793262283007305,0.025988074019551277,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.4869358537034092,2.2429559230804443,2.1583611965179443,2.065117835998535,0.0,context_encoder_final_norm_full_view_mean_pool,false,6.868015043437484e-05,0.7526487343944609,0.4869464163668452
phase0-job-91108,phase0,20,0.992097973839446,21,28.096102718263865,88.83794400343916,0.5041967790860397,9.331913907073319e-05,2201.88427734375,819,,,0.7290824567660307,0.20929812384435,2496,0.5025946517021228,0.0002539607361751013,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,21,0.9921979994870479,22,27.323444825597107,91.35012133103001,0.5954354527669076,9.24734306354551e-05,2168.73681640625,858,,,0.7320286811162264,0.19466894399374723,2496,0.49644732121855784,0.00020594832715932382,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,22,0.9922980251346499,23,27.175548350438476,91.84727269577716,0.6120823575900152,9.158170075071427e-05,2208.42724609375,897,,,0.7345507282477158,0.19449243646783707,2496,0.49081851637516266,0.00022674290401844188,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,23,0.9923980507822519,24,26.64201712422073,93.68659994332194,0.6179446898973905,9.064492714697497e-05,2313.12353515625,936,,,0.7382641434669495,0.1839326282676596,2496,0.4840315075065845,0.0002016270095970331,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,24,0.9924980764298538,25,53.12627265788615,46.982403905377126,0.6467571441943829,8.966413694254544e-05,2214.55908203125,975,,,0.7401503966404841,0.1765240574351106,2496,0.4789289728953288,0.00018647408453431033,117,7.568347530487257e-05,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7666077486470214,10.18460750579834,0.026522415379683178,0.02358834445476532,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.45498289078728765,2.098090171813965,2.0123329162597656,1.914860486984253,0.0,context_encoder_final_norm_full_view_mean_pool,false,7.550301961600783e-05,0.7665955199860033,0.45499465367756764
phase0-job-91108,phase0,25,0.9925981020774558,26,26.725370016880333,93.3944038351376,0.6154165397851895,8.864040551740158e-05,2173.46044921875,1014,,,0.7410344496751443,0.17632461661616197,2496,0.4748195020052103,0.00018185001740296988,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,26,0.9926981277250577,27,26.24319924414158,95.11035513542414,0.6357433131107917,8.757485533409488e-05,2201.22802734375,1053,,,0.7426995338919835,0.1751893640567477,2496,0.4703126611808936,0.00016489141707628127,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,27,0.9927981533726596,28,26.767215196043253,93.24840039276705,0.6401077249111273,8.646865470703685e-05,2203.65966796875,1092,,,0.7455703106064063,0.15851193647354078,2496,0.46492928935167116,0.00013942421147324543,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,28,0.9928981790202616,29,25.953373505733907,96.17246865609036,0.6499280677391932,8.532301652150948e-05,2241.88232421875,1131,,,0.7464348352872409,0.1587072583870628,2496,0.46137188212611735,0.00014946478560226787,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,29,0.9929982046678636,30,52.90601768158376,47.17799806861746,0.7133286717610482,8.413919690380651e-05,2351.21044921875,1170,,,0.7507309690117836,0.1515322435551729,2496,0.45521467962326145,0.00012970236480068474,117,8.314290744626624e-05,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7758478690416385,10.628045082092285,0.027677200734615326,0.022165372967720032,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.43109682176867103,2.2524287700653076,2.1703860759735107,2.085096597671509,0.0,context_encoder_final_norm_full_view_mean_pool,false,8.306501743694146e-05,0.7758361625485124,0.4311090927571059
phase0-job-91108,phase0,30,0.9930982303154655,31,26.29495044052601,94.92316806778015,0.6329826666758611,8.291849384396313e-05,2175.52587890625,1209,,,0.7494180974287864,0.15498194970095006,2496,0.45399808377409595,0.00014144589917937841,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,31,0.9931982559630674,32,25.905796804465353,96.3490920136364,0.724909123701927,8.166224577258481e-05,2158.05029296875,1248,,,0.7513480604841158,0.14847087437430254,2496,0.45005532678885335,0.0001366340667907013,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,32,0.9932982816106694,33,25.744564055465162,96.9525059590255,0.6944092298165346,8.037183009333509e-05,2239.66162109375,1287,,,0.7516485020900384,0.1494857868514,2496,0.4476980456174948,0.00014004938132818377,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,33,0.9933983072582714,34,25.646224948577583,97.32426526729174,0.6855250597000122,7.904866167269186e-05,2265.69873046875,1326,,,0.7534281903734574,0.14107773140168342,2496,0.44422204142961746,0.00011686073783153871,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,34,0.9934983329058733,35,51.98921635374427,48.009956199700206,0.7179829722795731,7.769419128862778e-05,2247.70361328125,1365,,,0.7524932588522251,0.14311810480191922,2496,0.4435320484141509,0.00012983505774162753,117,9.064939923775502e-05,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7809755277429891,10.942840576171875,0.028496980667114258,0.021021658554673195,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.41569877842552644,2.3303163051605225,2.2632081508636475,2.1683363914489746,0.0,context_encoder_final_norm_full_view_mean_pool,false,9.066456307967502e-05,0.7809647216461597,0.4157106236089021
phase0-job-91108,phase0,35,0.9935983585534752,36,24.96512373443693,99.97947643083434,0.6780117108271673,7.630990403991567e-05,2176.32763671875,1404,,,0.7540610291254826,0.1391351385973394,2496,0.44022963559016204,0.00011489697416121859,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,36,0.9936983842010771,37,25.430577046237886,98.14956205916097,0.704127339216379,7.489731771780334e-05,2228.65869140625,1443,,,0.7547802296586525,0.14204822757687324,2496,0.43823701554001904,0.00012448579301258762,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,37,0.9937984098486792,38,24.66579673346132,101.19275801109464,0.6950814296037723,7.345798114184286e-05,2183.55029296875,1482,,,0.7551216813616264,0.13934562869895345,2496,0.4364153238443228,0.00012518323134399405,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,38,0.9938984354962811,39,24.79928132891655,100.64807793803303,0.7403509555718838,7.199347246169904e-05,2278.39013671875,1521,,,0.7558325036213949,0.1317669410401812,2496,0.4344238980840414,0.00010402904815575125,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,39,0.993998461143883,40,51.275353288277984,48.67835792309614,0.6744607763412671,7.050539742679939e-05,2235.78271484375,1560,,,0.7559262025050628,0.1344772316634846,2496,0.433277292511402,0.00012160890699237533,117,9.607009462311736e-05,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7834728854334253,11.104723930358887,0.02891855190197627,0.020317597314715385,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.4059078955752218,2.3281362056732178,2.264813184738159,2.1661744117736816,0.0,context_encoder_final_norm_full_view_mean_pool,false,9.590731933712958e-05,0.7834611228046316,0.4059212566042939
phase0-job-91108,phase0,40,0.9940984867914849,41,25.028940566815436,99.72455659227207,0.7196727119959317,6.899538762572213e-05,2194.05419921875,1599,,,0.7567531178012873,0.13012485539254087,2496,0.4313328048357597,0.00010721703219801909,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,41,0.994198512439087,42,25.001266133971512,99.83494382344324,0.7181123602084625,6.746509869725345e-05,2229.04052734375,1638,,,0.7568498674111489,0.12897162638509121,2496,0.4301767283334182,0.0001057864773274676,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,42,0.9942985380866889,43,25.380000171251595,98.34515300071851,0.6827447658930069,6.591620851507485e-05,2191.66455078125,1677,,,0.7565440115256187,0.13127956634912735,2496,0.42952811784851247,0.00012365843017556554,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,43,0.9943985637342908,44,25.11638473533094,99.37735969177541,0.7087667828951126,6.435041534807124e-05,2188.33251953125,1716,,,0.7580101688702902,0.1226763273947514,2496,0.4271396941099411,8.504238701516734e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,44,0.9944985893818928,45,51.789559124968946,48.19504244044859,0.7316735921761929,6.276943599827701e-05,2432.90869140625,1755,,,0.757707244119583,0.12274784937453194,2496,0.42652956081124455,9.889045639783653e-05,117,0.00010734046689974956,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7848203747700422,11.282930374145508,0.029382631182670593,0.019687103107571602,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.39915929288945645,2.5618903636932373,2.508012533187866,2.4229767322540283,0.0,context_encoder_final_norm_full_view_mean_pool,false,0.00010743788443505766,0.7848089299475156,0.3991721939450751
phase0-job-91108,phase0,45,0.9945986150294948,46,24.925998046062887,100.13641160476013,0.667895210094941,6.11750039185014e-05,2189.42822265625,1794,,,0.7582804650450364,0.11826866706355642,2496,0.4251504063797303,9.262407790599489e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,46,0.9946986406770967,47,24.819516371935606,100.56602081184485,0.6375899727527912,5.9568867311697304e-05,2164.26904296875,1833,,,0.757064201319829,0.120593899813218,2496,0.42548272386193275,9.365163266795735e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,47,0.9947986663246986,48,24.72338995244354,100.95702914532185,0.6687866571622018,5.7952787214157505e-05,2166.31884765625,1872,,,0.7589752009281745,0.12380868647820674,2496,0.4228818855033471,0.00010497573523247038,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,48,0.9948986919723006,49,24.836700313724577,100.49644149471534,0.7086336734967355,5.632853556463969e-05,2198.75146484375,1911,,,0.7581980587580265,0.11887107793098459,2496,0.4231547126785303,9.811359949160247e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,49,0.9949987176199026,50,51.60206142067909,48.370160634701875,0.6526313485243381,5.469789326153771e-05,2211.97705078125,1950,,,0.7570218233725964,0.12269263603509618,2496,0.42349025014883435,0.00010403705515453036,117,0.00011449049298579876,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7848623496854407,11.337327003479004,0.029524289071559906,0.019269892945885658,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.39547574163502097,2.635100841522217,2.574002742767334,2.4862382411956787,0.0,context_encoder_final_norm_full_view_mean_pool,false,0.00011444099557896456,0.7848504305817187,0.39548886618576945
phase0-job-91108,phase0,50,0.9950987432675045,51,25.747870221734047,96.94005673110392,0.6587306841825827,5.3062648210229045e-05,2246.50927734375,1989,,,0.7581971260981683,0.11595732989744881,2496,0.421988167346288,8.838335489226045e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,51,0.9951987689151064,52,24.875400749966502,100.34009200850205,0.645391047000885,5.14245933627395e-05,2265.51025390625,2028,,,0.7577004509094434,0.11412113366457514,2496,0.4217367955507376,8.923711006248461e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,52,0.9952987945627084,53,24.694810112006962,101.07386890925757,0.6148833968700507,4.9785524751874595e-05,2197.05810546875,2067,,,0.7578618438580097,0.11048462461584653,2496,0.420998302121193,7.77267006679512e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,53,0.9953988202103103,54,26.871199736371636,92.88755338383822,0.6029308316035148,4.814723952197297e-05,2293.10791015625,2106,,,0.7582893625665934,0.11140330643273699,2496,0.41996575815555376,8.58136885193371e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,54,0.9954988458579123,55,53.89007685799152,46.31650473569256,0.5694742111059335,4.65115339584412e-05,2296.25927734375,2145,,,0.7575019038258455,0.11667223363064039,2496,0.4203132974604766,9.21070733786914e-05,117,0.0001263990520666807,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7848340293281099,11.23035717010498,0.029245721797148388,0.01901080459356308,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.3921922916530544,2.971801996231079,2.904033899307251,2.8123040199279785,0.0,context_encoder_final_norm_full_view_mean_pool,false,0.00012667637007931864,0.7848218540040155,0.3922054751155276
phase0-job-91108,phase0,55,0.9955988715055142,56,24.698037452995777,101.06066138859323,0.5623342303129343,4.488020151823022e-05,2180.44580078125,2184,,,0.7567911673432741,0.11153462021731031,2496,0.4206774707597036,8.345823043225227e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,56,0.9956988971531162,57,24.412930015474558,102.24090260439313,0.602364447636482,4.3255030863413094e-05,2238.82177734375,2223,,,0.7590305488079022,0.10889700826448508,2496,0.4180714074426737,8.082952682979083e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,57,0.9957989228007181,58,26.56732549984008,93.94999131602556,0.5312730922148778,4.1637803900020074e-05,2169.95849609375,2262,,,0.758320210644832,0.11331823841931346,2496,0.4182070736319591,9.69510712750959e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,58,0.99589894844832,59,27.03025939874351,92.34095622907805,0.5434763836554992,4.003029382428121e-05,2237.58154296875,2301,,,0.7572146896750499,0.11263556719924776,2496,0.41899174757492846,8.57150575241369e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,59,0.995998974095922,60,53.68835830502212,46.49052567074898,0.5189684522457612,3.843426317841885e-05,2242.56103515625,2340,,,0.7579836262724339,0.10797983384094177,2496,0.41784481666026974,7.662159575420702e-05,117,0.00013555525841875974,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.784745379900321,11.009832382202148,0.028671438495318096,0.01886270008981228,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.3901532060570187,3.1470279693603516,3.0840182304382324,2.9872121810913086,0.0,context_encoder_final_norm_full_view_mean_pool,false,0.00013572559691965577,0.7847336505539715,0.39016594855735703
phase0-job-91108,phase0,60,0.996098999743524,61,27.522574353031814,90.6891909159307,0.5130311831449851,3.685146191812156e-05,2188.17626953125,2379,,,0.7579699997336437,0.10820352560721147,2496,0.4176464841151849,7.859415211013808e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,61,0.9961990253911259,62,26.16335923783481,95.40059352892791,0.5053133758214804,3.528362549381854e-05,2187.19091796875,2418,,,0.7582741190607731,0.11082008974149059,2496,0.4170138224577292,8.052964398840546e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,62,0.9962990510387278,63,27.161230478435755,91.89568940853623,0.5313090972411327,3.373247294785808e-05,2180.93896484375,2457,,,0.7579505330859087,0.10497956049556915,2496,0.41700443272025156,7.206141036990975e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,63,0.9963990766863299,64,26.947180362418294,92.6256464101539,0.49462626301325285,3.219970502967676e-05,2177.26513671875,2496,,,0.7581015534890003,0.10603628089078344,2496,0.41650305974941987,7.276123880837432e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,64,0.9964991023339318,65,56.68842480704188,44.03015268982998,0.4634612928598355,3.068700233102551e-05,2301.12744140625,2535,,,0.7577540196287327,0.10309230691442887,2496,0.41668689394226444,7.125192656509682e-05,117,0.00014395171251052464,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7843309039743538,10.937488555908203,0.02848304311434428,0.018711045384407043,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.38885998165505564,3.293883800506592,3.2243754863739014,3.1247212886810303,0.0,context_encoder_final_norm_full_view_mean_pool,false,0.00014412337914109232,0.784319147374481,0.388872787853082
phase0-job-91108,phase0,65,0.9965991279815337,66,27.121468278579414,92.03041569734428,0.4369401244016794,2.9196023443297586e-05,2187.11181640625,2574,,,0.7593180267856672,0.10441666522708076,2496,0.41486377144853276,7.10260010332757e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,66,0.9966991536291356,67,26.95953042153269,92.58321495119345,0.4172349205383888,2.7728403138978678e-05,2240.79833984375,2613,,,0.7577068301347586,0.10332582603232601,2496,0.4162803799487077,6.864953293594649e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,67,0.9967991792767377,68,27.45860527548939,90.90046544454411,0.4235362930175586,2.628575057921294e-05,2177.77490234375,2652,,,0.7576761247637944,0.1060140796769888,2496,0.416215903006303,7.696591994296945e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,68,0.9968992049243396,69,26.28965659905225,94.94228236096403,0.3927350158874805,2.4869647549450498e-05,2148.20556640625,2691,,,0.7579650118564948,0.1058846638442423,2496,0.415584495720955,7.150266923070184e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,69,0.9969992305719415,70,56.16362717933953,44.44157411753107,0.4034396257155981,2.3481646725110806e-05,2284.68212890625,2730,,,0.7583213129486793,0.09798775809124494,2496,0.41513959490335905,5.982906202015524e-05,117,0.00014899298548698425,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7840096751848856,10.704642295837402,0.0278766726454099,0.01869289018213749,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.38804845601065546,3.5298991203308105,3.4587178230285645,3.3570616245269775,0.0,context_encoder_final_norm_full_view_mean_pool,false,0.00014914801965157192,0.7839980987211067,0.38806073715289435
phase0-job-91108,phase0,70,0.9970992562195434,71,26.684089054353535,93.5388873465319,0.36089050158476216,2.2123269969163515e-05,2197.64794921875,2769,,,0.7583412793584359,0.10136021236674143,2496,0.4146800129077373,7.654483354567441e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,71,0.9971992818671455,72,26.643612413667142,93.68099044706297,0.33697014512159884,2.079600666349326e-05,2216.13037109375,2808,,,0.7587160800512021,0.10469758992966934,2496,0.414134788303039,7.730951200867454e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,72,0.9972993075147474,73,27.056860237382352,92.25017160533179,0.3531094392140706,1.9501312075878267e-05,2251.77685546875,2847,,,0.7575424537062645,0.10501486126285715,2496,0.4153873140995319,7.528580014638263e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,73,0.9973993331623493,74,26.91734776366502,92.7283037658443,0.338818833614007,1.8240605764373045e-05,2204.52685546875,2886,,,0.7582854382120646,0.10291203328718741,2496,0.4144031565922957,7.376062755797673e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,74,0.9974993588099512,75,56.279922624118626,44.34974114428411,0.31540166796782076,1.701527002084471e-05,2210.90380859375,2925,,,0.7585301567346622,0.1020876972649533,2496,0.41387307987763333,7.157028760683095e-05,117,0.00014985125097963546,global_seeded_cross_subject_permutation_v1,1872,complete,80,1872,0.7837222671916342,10.622624397277832,0.027663084367911022,0.01856842450797558,"[""effective_rank_below_threshold"",""context_shuffle_gap_below_threshold""]",0.3875093831975236,3.5079586505889893,3.439333200454712,3.332270383834839,0.0,context_encoder_final_norm_full_view_mean_pool,false,0.0001497882418334484,0.7837108035882314,0.3875218377138179
phase0-job-91108,phase0,75,0.9975993844575533,76,26.321238124743104,94.82836590630028,0.28954832370464617,1.5826648355369542e-05,2219.21142578125,2964,,,0.758876770352706,0.10008983398811558,2496,0.4134673551680186,6.554595991713742e-05,,,,,,,,,,,,,,,,,,,,,,
phase0-job-91108,phase0,76,0.9976994101051552,77,26.787996243685484,93.17606204265321,0.30169329658532756,1.467604402315164e-05,2270.50146484375,3003,,,0.7569186079960603,0.10025302603697547,2496,0.4153847669561704,6.789515742661605e-05,,,,,,,,,,,,,,,,,,,,,,
