run_id,checkpoint,epoch,validation_loss,subject_balanced_loss,effective_rank,effective_rank_ratio,wrong_context_gap,closed_set_identity_accuracy,held_out_retrieval_accuracy,gait_balanced_accuracy
phase0-job-91108,best_loss,80,0.38738191306081593,0.3873943766579033,10.451756477355957,0.027218115826447804,0.0001537602084378401,0.09250398724082935,0.024509803921568627,0.9257478632478633
phase0-job-91108,latest,100,0.3874717606947972,0.38748371621283395,10.167006492614746,0.026476579407850902,0.00015955910397072635,0.09409888357256778,0.02696078431372549,0.9246794871794872
